ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,ACERA,TRAZADO_PLANTA,ZONA_KM,HAY_NIEBLA,TRAMO_HORA,gravedad_accidente,tramo_horario,zona_riesgo
57,2024,3,5,18,1,0,1,1,A-624,49.0,2,3,6,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,2,0.0,998,1,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
58,2024,2,7,3,1,0,1,1,A-2126,54.0,2,3,6,16.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,6,1,0.0,998,3,Media,0,Madrugada,Baja,Madrugada,Bajo Riesgo
59,2024,3,1,6,1,1051,3,2,No inventariada,0.0,4,5,14,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,2,0.0,998,998,,0,Madrugada,Baja,Mañana,Bajo Riesgo
60,2024,3,6,20,1,1059,1,1,N-104,358.0,3,5,6,5.0,0,3,2,5,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,3,0.0,998,1,Muy Alta,0,Noche,Baja,Noche,Bajo Riesgo
61,2024,3,6,12,1,1051,1,1,A-2128,25.0,2,3,14,2.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Baja,0,Mañana,Media,Tarde,Bajo Riesgo
62,2024,3,7,19,1,1059,1,1,A-132,10.0,2,3,5,15.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,1,Baja,0,Noche,Baja,Noche,Bajo Riesgo
63,2024,2,6,21,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,0,998,,0,Noche,Baja,Noche,Bajo Riesgo
64,2024,2,3,7,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,3,1,0.0,0,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
65,2024,1,2,17,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
66,2024,1,3,2,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
67,2024,1,3,5,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
68,2024,2,3,10,1,1036,2,2,A-625,366.0,2,3,12,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,2,0.0,998,3,Muy Alta,0,Mañana,Baja,Mañana,Bajo Riesgo
69,2024,3,6,10,1,0,1,1,A-3941,25.0,2,3,6,15.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,2,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
70,2024,1,3,12,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
71,2024,1,3,12,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,7,0.0,0,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
72,2024,1,3,17,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
73,2024,1,4,18,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,3,3,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Media,Noche,Bajo Riesgo
74,2024,1,6,11,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Media,Mañana,Bajo Riesgo
75,2024,1,6,21,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,0,998,,0,Noche,Baja,Noche,Bajo Riesgo
76,2024,1,6,22,1,1059,3,2,No inventariada,0.0,4,4,9,1.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4,4,4,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
77,2024,1,7,15,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4,1,4,0.0,0,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
78,2024,1,1,10,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
79,2024,1,1,16,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
80,2024,1,2,13,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
81,2024,1,3,8,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
82,2024,1,4,20,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Noche,Baja,Noche,Bajo Riesgo
83,2024,1,5,8,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,7,0.0,0,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
84,2024,1,1,8,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
85,2024,1,2,12,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
86,2024,1,3,5,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
87,2024,1,5,18,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Tarde,Baja,Noche,Bajo Riesgo
88,2024,1,6,19,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
89,2024,1,6,21,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
90,2024,1,7,13,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,1,1,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
91,2024,1,1,8,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
92,2024,1,2,6,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Madrugada,Baja,Mañana,Bajo Riesgo
93,2024,1,3,14,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
94,2024,1,3,14,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
95,2024,1,5,14,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96,2024,1,7,9,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
97,2024,1,1,18,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Tarde,Baja,Noche,Bajo Riesgo
98,2024,3,5,6,1,0,1,1,A-3612,26.0,2,3,14,8.0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,6,2,2.0,998,4,Baja,1,Madrugada,Baja,Mañana,Bajo Riesgo
99,2024,1,2,11,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
100,2024,1,3,8,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
101,2024,2,4,14,1,1059,3,2,No inventariada,0.0,4,4,9,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
102,2024,2,4,12,1,1059,3,2,No inventariada,0.0,4,4,9,4.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Media,Tarde,Bajo Riesgo
103,2024,2,6,21,1,1059,3,2,No inventariada,0.0,4,4,9,1.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
104,2024,2,7,20,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,5,5,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Media,Noche,Bajo Riesgo
105,2024,1,1,6,1,0,1,1,A-2604,56.0,2,3,6,16.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,2,1,0.0,998,1,Media,0,Madrugada,Baja,Mañana,Bajo Riesgo
106,2024,3,3,23,1,0,3,2,No inventariada,0.0,4,4,9,16.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
107,2024,3,5,20,1,0,1,1,N-124,29.0,1,5,8,5.0,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,3,1,0.0,998,3,Baja,0,Noche,Baja,Noche,Bajo Riesgo
108,2024,2,2,12,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
109,2024,2,4,5,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
110,2024,2,4,8,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
111,2024,3,6,13,1,0,1,1,A-4339,30.0,1,3,14,4.0,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,1,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
112,2024,3,4,1,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
113,2024,2,6,3,1,1059,3,2,No inventariada,0.0,4,4,9,1.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
114,2024,2,2,18,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Noche,Bajo Riesgo
115,2024,2,5,15,1,1059,3,2,No inventariada,0.0,4,4,9,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
116,2024,3,6,14,1,0,1,1,AP-68,69.0,1,2,1,12.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,3,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
117,2024,3,2,8,1,0,1,1,N-124,25.0,1,5,14,16.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,2,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
118,2024,3,2,17,1,1059,3,2,No inventariada,0.0,4,5,7,10.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
119,2024,3,2,17,1,0,1,1,A-2134,2.0,2,3,6,13.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,2,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
120,2024,3,4,13,1,0,1,1,A-124,60.0,1,3,6,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,2,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
121,2024,3,3,18,1,0,3,2,No inventariada,0.0,4,4,9,19.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,2,0.0,998,998,,0,Tarde,Baja,Noche,Bajo Riesgo
122,2024,3,4,13,1,0,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,2,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
123,2024,2,6,18,1,1059,3,2,No inventariada,0.0,4,4,9,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Noche,Bajo Riesgo
124,2024,2,7,13,1,1059,3,2,No inventariada,0.0,4,4,9,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
125,2024,2,2,15,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
126,2024,2,3,15,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
127,2024,2,4,16,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
128,2024,3,5,17,1,0,1,1,A-3122,32.0,2,3,6,19.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,2,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
129,2024,4,1,14,1,1059,1,1,A-4107,7.0,3,3,6,1.0,0,0,4,4,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,1,Baja,0,Tarde,Media,Tarde,Bajo Riesgo
130,2024,2,5,14,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,2,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
131,2024,2,5,21,1,1059,3,2,No inventariada,0.0,4,4,9,11.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,2,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
132,2024,2,6,12,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,2,0.0,0,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
133,2024,2,6,12,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,3,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
134,2024,2,1,11,1,1059,3,2,No inventariada,0.0,4,4,9,11.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
135,2024,2,2,13,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
136,2024,3,1,14,1,0,1,1,A-3941,25.0,3,3,6,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,2,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
137,2024,2,2,19,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,2,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
138,2024,2,4,12,1,1059,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
139,2024,3,4,18,1,1059,1,1,A-1,352.0,2,3,3,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,3,0.0,998,2,Muy Alta,0,Tarde,Baja,Noche,Bajo Riesgo
140,2024,4,5,12,1,0,1,1,A-1,326.0,2,3,3,6.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Muy Alta,0,Mañana,Baja,Tarde,Bajo Riesgo
141,2024,4,7,19,1,1059,1,1,A-1,352.0,2,3,3,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,2,Muy Alta,0,Noche,Baja,Noche,Bajo Riesgo
142,2024,4,1,6,1,1059,1,1,N-624,9.0,2,5,5,18.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,6,1,0.0,998,1,Baja,0,Madrugada,Baja,Mañana,Bajo Riesgo
143,2024,4,2,14,1,0,1,1,AP-68,29.0,2,2,1,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,2,0.0,998,3,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
144,2024,3,1,22,1,1059,3,2,No inventariada,0.0,4,4,9,7.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,0,998,,0,Noche,Baja,Noche,Bajo Riesgo
145,2024,3,5,8,1,1059,3,2,No inventariada,0.0,4,4,9,10.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
